Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Facundo Bruera,WB,12,0,0,0,0,2,0,0.1,0.1,1,0,Barracas Central - Estudiantes,1–1,Barracas Central,1,1,False,True,17,17,2,2,0,0,0,0,0.0,0.0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,3,11,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77599191503077,False,6.0,19
Nicolás Demartini,CB,90,1,0,0,0,1,1,0.5,0.5,1,0,Barracas Central - Estudiantes,1–1,Barracas Central,1,1,False,True,598,288,14,14,14,16,4,8,0.0,0.1,0,3,1,0,4,39,35,4,4,0,0,0,0,0,4,3,4,4,0,2,0,2,2,4,0,5,21,29,3,1,1,1,27,87,46,0,0,0,0,1,27,0,0,0,0,2,1,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3937862554430644,False,13.0,19
Carlos Sánchez,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Barracas Central - Estudiantes,1–1,Barracas Central,1,1,False,True,846,427,4,4,24,25,7,11,0.1,0.0,1,2,0,0,1,41,40,1,1,0,0,0,0,0,2,2,2,3,1,0,0,0,2,4,0,7,17,32,1,1,1,1,27,113,47,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7532508582552015,False,7.0,19
Gonzalo Goñi,CB,67,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Estudiantes,1–1,Barracas Central,1,1,False,True,282,63,2,2,11,12,1,4,0.0,0.0,0,0,0,0,3,18,18,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,3,0,3,9,15,1,0,0,0,14,22,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.264532978377311,False,6.0,19
Nicolás Capraro,CB,23,0,0,0,0,2,0,0.1,0.1,2,0,Barracas Central - Estudiantes,1–1,Barracas Central,1,1,False,True,312,112,1,1,7,8,3,5,0.0,0.0,0,3,0,0,3,14,13,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,10,3,2,0,0,11,87,60,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992372888134311,False,6.0,19
Rafael Ferrario,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Estudiantes,1–1,Barracas Central,1,1,False,True,503,433,1,1,3,3,8,25,0.0,0.0,0,2,0,0,0,29,18,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,32,1,0,0,0,0,18,123,75,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,5.0,1.0,6.0,23.0,23.0,4.0,49.9,6.0,70.3,19.0,1.0,0.0,8.0,6.69107726123536,False,7.0,19
José Sosa,FW,83,0,0,0,0,2,1,0.1,0.1,1,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,802,246,12,15,18,22,8,14,0.0,0.1,0,3,2,1,3,51,44,7,0,0,0,7,0,6,1,0,0,0,0,1,1,0,1,0,0,1,9,27,26,0,1,0,29,155,68,1,1,0,2,1,40,8,0,0,0,0,1,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.514431878235193,False,7.0,19
Emanuel Dall'Aglio,CB,7,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777893173774914,False,6.0,19
Joaquín Burgos,W,58,0,0,0,0,0,0,0.0,0.0,1,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,272,107,10,11,6,6,1,2,0.1,0.1,1,2,3,2,2,25,23,1,0,0,0,5,0,1,0,0,0,1,1,0,0,0,2,0,0,0,4,12,16,0,2,1,17,101,60,2,3,0,1,0,20,7,0,0,0,1,0,2,0,0,0,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6580051605460815,False,7.0,19
Fabricio Pérez,W,32,0,0,0,0,2,1,0.2,0.2,0,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,152,11,4,4,4,5,1,2,0.0,0.0,0,1,0,0,1,11,11,0,0,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,0,1,2,5,12,2,3,2,12,71,10,1,0,0,2,0,15,7,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1395888136193175,False,6.0,19
Alexis Manyoma,W,78,1,0,0,0,1,1,0.2,0.2,1,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,228,96,13,14,2,3,1,1,0.3,0.0,1,2,1,0,2,21,21,0,0,0,0,1,0,0,3,2,0,2,2,0,0,0,0,0,0,0,4,14,23,4,9,2,25,189,75,3,3,0,3,1,29,11,0,0,0,2,2,1,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.463402969910823,True,15.0,19
Bautista Kociubinski,M,12,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,125,63,1,3,2,2,2,3,0.0,0.0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,6,1,0,0,0,4,5,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583276848590054,False,4.0,19
Santiago Ascacíbar,AM,90,0,0,0,0,3,1,0.2,0.2,6,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,733,195,29,35,15,16,4,5,0.1,0.0,2,4,0,0,8,60,60,0,0,0,0,0,0,0,8,6,2,2,0,0,0,0,0,2,0,2,16,41,21,7,1,1,24,140,51,0,0,0,3,2,45,3,0,0,0,0,4,2,0,0,0,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115575242901754,False,7.0,19
Gabriel Neves,DM,58,0,0,0,0,1,0,0.0,0.0,1,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,1022,355,17,21,23,26,8,13,0.0,0.0,0,9,1,0,7,63,62,1,1,0,2,0,0,0,3,2,1,2,1,2,1,1,1,0,0,1,6,51,15,0,0,0,37,112,71,0,0,0,1,0,55,4,1,0,0,2,0,0,0,0,0,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.074433418151591,False,4.0,19
Luciano Giménez,DM,32,0,0,0,0,1,1,0.3,0.3,1,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,94,67,3,4,3,4,0,0,0.1,0.3,1,1,1,0,2,10,9,1,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,3,3,8,7,3,1,1,8,47,30,2,1,1,2,0,10,2,0,0,0,1,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383586596228401,False,6.0,19
Enzo Pérez,DM,90,0,0,0,0,0,0,0.0,0.0,1,1,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,1109,450,20,27,35,40,3,5,0.0,0.0,0,5,0,0,8,75,72,3,3,0,0,0,0,0,2,1,1,2,1,2,1,1,4,5,0,4,39,47,2,0,0,0,39,162,58,0,0,0,0,0,47,0,1,0,0,2,1,0,0,0,0,8,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.596940470479425,False,5.0,19
Gastón Benedetti,FB,90,0,0,0,0,2,1,0.1,0.1,3,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,821,279,23,26,25,30,2,8,0.0,0.1,1,5,0,0,7,66,53,11,1,0,1,4,10,0,0,0,0,1,1,1,0,1,2,4,0,2,27,29,25,3,0,0,41,191,107,1,1,0,1,1,49,6,0,0,0,0,0,0,0,0,0,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474425412510246,False,6.0,19
Facundo Rodríguez,CB,90,0,0,0,0,0,0,0.0,0.0,2,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,1003,386,8,8,31,33,6,10,0.1,0.1,1,6,1,0,6,54,52,0,0,0,0,0,0,0,4,4,1,1,0,1,0,1,1,2,0,6,27,31,5,0,0,0,34,173,122,1,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.812482443924492,False,7.0,19
Santiago Flores,CB,90,0,1,0,0,0,0,0.0,0.0,1,1,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,925,423,14,16,24,28,6,13,0.2,0.1,1,2,1,0,4,57,56,1,1,0,1,0,0,0,4,2,0,0,0,0,0,0,2,5,0,8,35,32,2,2,0,0,34,196,135,1,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067775925642089,False,10.0,19
Eric Meza,FB,90,0,0,0,0,0,0,0.0,0.0,2,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,742,232,14,18,18,19,4,8,0.2,0.2,2,5,2,1,4,46,35,11,1,0,0,4,10,0,3,2,0,1,1,1,0,1,1,1,0,1,11,27,21,2,1,1,27,221,121,4,3,1,4,1,32,7,0,0,0,1,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353976775758472,False,6.0,19
Matías Mansilla,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Estudiantes,1–1,Estudiantes,1,1,False,True,521,388,1,1,13,13,5,8,0.0,0.0,0,0,0,0,0,22,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,11,62,40,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,3.0,1.0,2.0,0.8,2.0,5.0,15.0,3.0,27.3,7.0,42.4,11.0,0.0,0.0,14.0,6.031973375202764,False,6.0,19
Juan Manuel García,FW,77,0,0,0,0,3,0,0.5,0.5,3,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,118,11,8,14,1,3,0,0,0.1,0.1,2,0,0,0,0,17,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,4,1,0,12,63,8,0,1,0,1,0,16,6,0,0,0,0,2,0,0,0,0,0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378219374479949,False,6.0,19
Agustín Juárez,FW,13,0,0,0,0,0,0,0.0,0.0,1,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,24,2,1,2,1,2,0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,26,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987334722754115,False,6.0,19
Mateo Silvetti,M,76,1,0,0,0,2,1,0.1,0.1,1,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,307,151,7,9,3,6,5,7,0.1,0.1,1,2,1,1,2,22,21,1,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,11,17,3,2,0,24,163,80,2,2,0,4,1,24,5,0,0,0,1,1,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.906332345041758,False,12.0,19
Giovani Chiaverano,M,14,0,0,0,0,2,1,0.1,0.1,0,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,53,0,1,1,2,3,0,0,0.0,0.0,0,0,0,0,0,4,2,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,4,0,0,0,4,41,31,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.934571360131438,False,6.0,19
Fernando David Cardozo,FW,45,0,0,0,0,1,0,0.0,0.0,1,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,413,98,10,13,9,9,2,2,0.0,0.0,0,3,0,0,3,25,23,2,0,0,0,2,2,0,1,0,0,0,0,3,0,3,0,0,0,0,2,16,14,3,2,0,20,101,28,0,0,0,0,1,20,4,0,0,0,2,1,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799126347446705,False,6.0,19
Misael Jaime,FW,45,0,0,0,0,0,0,0.0,0.0,1,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,147,29,4,8,6,9,0,2,0.0,0.0,0,0,1,0,1,20,19,1,0,0,0,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,7,15,0,0,0,16,95,42,1,3,0,1,0,19,2,0,0,0,1,1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.073744983098558,False,6.0,19
Matko Miljevic,M,84,0,1,0,0,4,0,0.1,0.1,8,1,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,668,224,20,23,15,22,4,7,0.5,0.5,5,4,2,1,7,52,43,9,6,0,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,41,23,3,8,7,51,316,90,1,3,0,4,5,54,10,0,0,0,0,5,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.118373786842869,False,8.0,19
Valentino Acuña,M,6,0,0,0,0,0,0,0.0,0.0,1,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,19,0,2,2,0,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8719401873019725,False,6.0,19
Tomás Pérez,CM,90,0,0,0,0,1,1,0.0,0.0,0,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,583,122,14,20,17,17,2,4,0.0,0.0,0,0,0,0,3,43,37,6,5,0,0,0,0,0,3,1,1,1,0,2,0,2,0,0,0,0,11,33,7,1,1,1,28,199,116,2,0,0,0,1,29,0,0,0,0,1,1,0,0,0,0,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217821109809828,False,6.0,19
Rodrigo Fernández,CM,90,0,0,0,0,1,0,0.0,0.0,4,1,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,1307,366,21,22,24,29,12,16,0.0,0.0,2,10,0,0,9,69,67,1,1,0,3,1,0,0,5,3,3,3,0,1,1,0,0,0,0,2,18,45,14,1,0,0,53,312,173,3,2,0,0,1,55,2,1,0,0,2,0,0,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502735126388245,False,5.0,19
Brian Calderara,FB,3,0,0,0,0,0,0,0.0,0.0,0,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789380087972044,False,6.0,19
Leonel Vangioni,FB,87,0,0,0,0,0,0,0.0,0.0,2,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,838,425,19,21,17,19,7,12,0.1,0.1,1,5,2,2,5,53,42,11,2,0,1,5,9,0,4,3,3,5,2,0,0,0,0,2,0,0,14,30,19,0,2,1,38,127,66,0,0,0,1,0,39,9,0,0,0,0,4,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59231959700708,False,7.0,19
Saúl Salcedo,CB,90,0,0,0,0,0,0,0.0,0.0,2,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,1409,667,15,15,38,43,11,11,0.0,0.0,0,9,0,0,9,69,67,2,2,0,1,0,0,0,2,2,2,4,2,1,1,0,3,7,0,7,43,37,1,0,0,0,49,287,177,1,1,0,0,0,49,0,0,0,0,0,0,0,0,0,0,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568290615569802,False,7.0,19
Gustavo Velásquez,CB,90,0,0,0,0,1,0,0.1,0.1,1,0,Newell's OB - Sarmiento,1–1,Newell's OB,1,1,False,True,1132,466,8,10,36,41,8,15,0.0,0.0,0,1,0,0,3,66,64,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,42,30,1,1,1,0,45,252,164,1,0,0,0,0,41,1,0,0,0,1,1,0,0,0,0,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.329990062039961,False,6.0,19
